   716.544800       44.1155701     SnSn        
   718.709900       44.2513504     SnSn        
   720.875977       44.3871307     SnSn        
   723.042603       44.5229111     SnSn        
   725.209961       44.6586952     SnSn        
   727.378052       44.7944756     SnSn        
   729.546875       44.9302559     SnSn        
   731.716309       45.0660362     SnSn        
   733.886597       45.2018166     SnSn        
