   1791.02979       29.0994453     SKKPdf      
   1788.43445       29.3795815     SKKPdf      
   1785.84192       29.6597176     SKKPdf      
   1783.25208       29.9398518     SKKPdf      
   1780.66504       30.2199879     SKKPdf      
   1778.08081       30.5001221     SKKPdf      
