   2938.21826       29.0994453     S'S'df      
   2935.61060       29.3795815     S'S'df      
   2933.00586       29.6597176     S'S'df      
   2930.40356       29.9398518     S'S'df      
   2927.80396       30.2199879     S'S'df      
   2925.20703       30.5001221     S'S'df      
