   891.303040       29.0994453     SKiKP       
   889.068970       29.3795815     SKiKP       
   886.841064       29.6597176     SKiKP       
   884.619263       29.9398518     SKiKP       
   882.403503       30.2199879     SKiKP       
   880.193909       30.5001221     SKiKP       
